V20.3.3.0 Trace: mesure_all
C:\Users\HP\Documents\CoursMines\mecatro\TI_MECATRO_Tricodrisse\minimal_working_example\M241_ILE_2_moteurs_new.project
Timestamp(ms) actualVelocity_1 actualVelocity_2 v_target_mobile asserv.v_mobile asserv.alpha targetVelocity_1 targetVelocity_2 x init_x target_x h_triangle 
189624 290 -493 0.40000000596046448 0.20182199776172638 -0.79716098308563232 267 -489 0.60141950845718384 1 1.5 1.4995839595794678
189644 273 -488 0.40000000596046448 0.16168060898780823 -0.793974757194519 268 -489 0.60301262140274048 1 1.5 1.4995447397232056
189664 215 -469 0.40000000596046448 0.152202770113945 -0.79078912734985352 268 -489 0.60460543632507324 1 1.5 1.4995046854019165
189684 171 -463 0.40000000596046448 0.11986665427684784 -0.78760325908660889 269 -488 0.60619837045669556 1 1.5 1.4994626045227051
189704 147 -461 0.40000000596046448 0.095335803925991058 -0.78441989421844482 270 -488 0.60779005289077759 1 1.5 1.4994195699691772
189724 141 -461 0.40000000596046448 0.081955336034297943 -0.78123676776885986 270 -488 0.60938161611557007 1 1.5 1.4993754625320435
189744 135 -431 0.40000000596046448 0.078610219061374664 -0.77805471420288086 271 -488 0.61097264289855957 1 1.5 1.4993301630020142
189764 187 -454 0.40000000596046448 0.075265109539031982 -0.77487325668334961 271 -487 0.6125633716583252 1 1.5 1.4992827177047729
189784 260 -450 0.40000000596046448 0.10425610840320587 -0.77169299125671387 272 -487 0.61415350437164307 1 1.5 1.4992347955703735
189804 299 -443 0.40000000596046448 0.14495500922203064 -0.76965200901031494 272 -487 0.61517399549484253 1 1.5 1.49941885471344
189824 360 -465 0.40000000596046448 0.16669827699661255 -0.76556909084320068 273 -486 0.61721545457839966 1 1.5 1.4997859001159668
189844 390 -482 0.40000000596046448 0.20070695877075195 -0.7623908519744873 274 -486 0.61880457401275635 1 1.5 1.4997336864471436
189864 395 -475 0.40000000596046448 0.21743254363536835 -0.75921320915222168 274 -486 0.62039339542388916 1 1.5 1.4996805191040039
189884 371 -499 0.40000000596046448 0.22022011876106262 -0.75603628158569336 275 -485 0.62198185920715332 1 1.5 1.4996261596679688
189904 295 -516 0.40000000596046448 0.2068396657705307 -0.7528611421585083 275 -485 0.62356942892074585 1 1.5 1.4995704889297485
189924 230 -523 0.40000000596046448 0.1644681841135025 -0.74968636035919189 276 -485 0.625156819820404 1 1.5 1.4995135068893433
189944 183 -527 0.40000000596046448 0.12822943925857544 -0.74651229381561279 277 -485 0.6267438530921936 1 1.5 1.4994552135467529
189964 130 -533 0.40000000596046448 0.10202603042125702 -0.743340015411377 277 -484 0.62832999229431152 1 1.5 1.4993956089019775
189984 159 -519 0.40000000596046448 0.07247750461101532 -0.74016797542572021 278 -484 0.62991601228713989 1 1.5 1.4993349313735962
190004 233 -502 0.40000000596046448 0.0886455625295639 -0.73699688911437988 279 -484 0.63150155544281006 1 1.5 1.499272346496582
190024 294 -490 0.40000000596046448 0.12990199029445648 -0.73382687568664551 279 -483 0.63308656215667725 1 1.5 1.4992091655731201
190044 374 -484 0.40000000596046448 0.16391067206859589 -0.72974991798400879 280 -483 0.63512504100799561 1 1.5 1.4995576143264771
190064 394 -460 0.40000000596046448 0.20851221680641174 -0.72658157348632813 280 -483 0.63670921325683594 1 1.5 1.4994916915893555
190084 399 -446 0.40000000596046448 0.219662606716156 -0.72341418266296387 281 -482 0.63829290866851807 1 1.5 1.4994239807128906
190104 314 -450 0.40000000596046448 0.22245021164417267 -0.720247745513916 282 -482 0.639876127243042 1 1.5 1.4993555545806885
190124 211 -448 0.40000000596046448 0.17506106197834015 -0.71708202362060547 282 -482 0.64145898818969727 1 1.5 1.4992849826812744
190144 152 -437 0.40000000596046448 0.11763657629489899 -0.71391749382019043 283 -481 0.64304125308990479 1 1.5 1.4992141723632813
190164 169 -480 0.40000000596046448 0.084742926061153412 -0.71188056468963623 283 -481 0.64405971765518188 1 1.5 1.4993832111358643
190184 211 -499 0.40000000596046448 0.094220757484436035 -0.70871734619140625 284 -481 0.64564132690429688 1 1.5 1.4993103742599487
190204 333 -501 0.40000000596046448 0.11763657629489899 -0.70555436611175537 284 -481 0.64722281694412231 1 1.5 1.4992356300354004
190224 396 -529 0.40000000596046448 0.1856539398431778 -0.70148217678070068 285 -480 0.64925891160964966 1 1.5 1.4995697736740112
190244 403 -534 0.40000000596046448 0.22077764570713043 -0.69832146167755127 286 -480 0.65083926916122437 1 1.5 1.4994925260543823
190264 340 -524 0.40000000596046448 0.22468027472496033 -0.69516122341156006 286 -480 0.65241938829422 1 1.5 1.4994132518768311
190284 200 -505 0.40000000596046448 0.18955656886100769 -0.69200193881988525 287 -479 0.65399903059005737 1 1.5 1.4993335008621216
190304 165 -483 0.40000000596046448 0.11150386184453964 -0.688843846321106 287 -479 0.655578076839447 1 1.5 1.4992524385452271
190324 184 -473 0.40000000596046448 0.091990679502487183 -0.685686469078064 288 -479 0.657156765460968 1 1.5 1.4991694688796997
190344 269 -460 0.40000000596046448 0.10258354246616364 -0.682530403137207 289 -478 0.65873479843139648 1 1.5 1.4990861415863037
190364 383 -436 0.40000000596046448 0.14997269213199615 -0.67937493324279785 289 -478 0.66031253337860107 1 1.5 1.4990007877349854
190384 399 -440 0.40000000596046448 0.21352989971637726 -0.67530667781829834 290 -478 0.66234666109085083 1 1.5 1.4993221759796143
190404 348 -441 0.40000000596046448 0.22245021164417267 -0.67215299606323242 291 -477 0.66392350196838379 1 1.5 1.4992344379425049
190424 240 -447 0.40000000596046448 0.1940167099237442 -0.67011928558349609 291 -477 0.664940357208252 1 1.5 1.4993941783905029
190444 158 -480 0.40000000596046448 0.13380463421344757 -0.66696679592132568 291 -477 0.66651660203933716 1 1.5 1.499303936958313
190464 206 -513 0.40000000596046448 0.088088050484657288 -0.66381561756134033 292 -477 0.66809219121932983 1 1.5 1.4992127418518066
190484 322 -517 0.40000000596046448 0.11484897136688232 -0.66066455841064453 293 -476 0.66966772079467773 1 1.5 1.4991204738616943
190504 404 -525 0.40000000596046448 0.17952120304107666 -0.65659880638122559 293 -476 0.67170059680938721 1 1.5 1.4994326829910278
190524 387 -499 0.40000000596046448 0.22523778676986694 -0.6534496545791626 294 -475 0.6732751727104187 1 1.5 1.4993376731872559
190544 274 -484 0.40000000596046448 0.21575996279716492 -0.650301456451416 294 -475 0.674849271774292 1 1.5 1.4992407560348511
190564 176 -459 0.40000000596046448 0.15276028215885162 -0.64715397357940674 295 -475 0.67642301321029663 1 1.5 1.4991432428359985
190584 215 -435 0.40000000596046448 0.098123393952846527 -0.64400756359100342 296 -475 0.67799621820449829 1 1.5 1.4990445375442505
190604 334 -444 0.40000000596046448 0.11986665427684784 -0.64086258411407471 296 -474 0.67956870794296265 1 1.5 1.4989444017410278
190624 403 -446 0.40000000596046448 0.18621145188808441 -0.63679993152618408 297 -474 0.681600034236908 1 1.5 1.4992468357086182
190644 372 -449 0.40000000596046448 0.22468027472496033 -0.63476824760437012 297 -474 0.68261587619781494 1 1.5 1.4993972778320313
190664 244 -497 0.40000000596046448 0.20739717781543732 -0.63162493705749512 298 -473 0.68418753147125244 1 1.5 1.4992930889129639
190684 177 -521 0.40000000596046448 0.13603471219539642 -0.62848258018493652 298 -473 0.68575870990753174 1 1.5 1.4991881847381592
190704 245 -522 0.40000000596046448 0.09868091344833374 -0.62534058094024658 299 -473 0.68732970952987671 1 1.5 1.499082088470459
190724 374 -504 0.40000000596046448 0.13659222424030304 -0.6222001314163208 300 -472 0.6888999342918396 1 1.5 1.4989748001098633
190744 403 -478 0.40000000596046448 0.20851221680641174 -0.61813998222351074 300 -472 0.69093000888824463 1 1.5 1.4992680549621582
190764 313 -462 0.40000000596046448 0.22468027472496033 -0.61500072479248047 301 -472 0.69249963760375977 1 1.5 1.4991580247879028
190784 197 -433 0.40000000596046448 0.17450352013111115 -0.611862301826477 301 -471 0.69406884908676147 1 1.5 1.4990460872650146
190804 203 -413 0.40000000596046448 0.109831303358078 -0.60872519016265869 302 -471 0.69563740491867065 1 1.5 1.4989340305328369
190824 350 -445 0.40000000596046448 0.11317641288042068 -0.60669600963592529 302 -471 0.69665199518203735 1 1.5 1.4990770816802979
190844 415 -474 0.40000000596046448 0.19513174891471863 -0.6026376485824585 303 -470 0.69868117570877075 1 1.5 1.4993628263473511
190864 338 -490 0.40000000596046448 0.23137052357196808 -0.5995025634765625 304 -470 0.70024871826171875 1 1.5 1.4992467164993286
190884 198 -515 0.40000000596046448 0.18844151496887207 -0.59636795520782471 304 -470 0.70181602239608765 1 1.5 1.4991289377212524
190904 205 -505 0.40000000596046448 0.11038882285356522 -0.59323418140411377 305 -469 0.70338290929794312 1 1.5 1.4990109205245972
190924 354 -481 0.40000000596046448 0.11429145932197571 -0.59010112285614014 305 -469 0.70494943857192993 1 1.5 1.4988906383514404
190944 409 -442 0.40000000596046448 0.19736182689666748 -0.58604574203491211 306 -469 0.706977128982544 1 1.5 1.4991685152053833
190964 296 -420 0.40000000596046448 0.22802539169788361 -0.58291471004486084 307 -468 0.70854264497756958 1 1.5 1.4990462064743042
190984 198 -442 0.40000000596046448 0.16502571105957031 -0.57978451251983643 307 -468 0.71010774374008179 1 1.5 1.4989218711853027
191004 268 -462 0.40000000596046448 0.11038882285356522 -0.57775712013244629 308 -468 0.71112143993377686 1 1.5 1.4990583658218384
191024 393 -487 0.40000000596046448 0.14941516518592834 -0.57462823390960693 308 -467 0.71268588304519653 1 1.5 1.4989327192306519
191044 389 -519 0.40000000596046448 0.2191050797700882 -0.57057499885559082 309 -467 0.71471250057220459 1 1.5 1.4992027282714844
191064 237 -502 0.40000000596046448 0.21687500178813934 -0.56744718551635742 309 -467 0.71627640724182129 1 1.5 1.4990741014480591
191084 219 -472 0.40000000596046448 0.13213206827640533 -0.56432080268859863 310 -466 0.71783959865570068 1 1.5 1.4989440441131592
191104 356 -448 0.40000000596046448 0.12209673225879669 -0.56119537353515625 310 -466 0.71940231323242188 1 1.5 1.498813271522522
191124 417 -409 0.40000000596046448 0.1984768807888031 -0.55714321136474609 311 -466 0.721428394317627 1 1.5 1.4990767240524292
191144 292 -426 0.40000000596046448 0.23248554766178131 -0.55401933193206787 312 -465 0.72299033403396606 1 1.5 1.4989432096481323
191164 196 -455 0.40000000596046448 0.16279564797878265 -0.55199360847473145 312 -465 0.72400319576263428 1 1.5 1.4990732669830322
191184 322 -491 0.40000000596046448 0.10927378386259079 -0.54887080192565918 313 -465 0.72556459903717041 1 1.5 1.4989376068115234
191204 424 -512 0.40000000596046448 0.17952120304107666 -0.54481983184814453 313 -464 0.72759008407592773 1 1.5 1.4991950988769531
191224 333 -488 0.40000000596046448 0.2363881915807724 -0.54169881343841553 314 -464 0.72915059328079224 1 1.5 1.4990569353103638
191244 190 -458 0.40000000596046448 0.1856539398431778 -0.53857910633087158 314 -464 0.73071044683456421 1 1.5 1.4989172220230103
191264 287 -433 0.40000000596046448 0.10592866688966751 -0.53545951843261719 315 -463 0.73227024078369141 1 1.5 1.4987765550613403
191284 417 -411 0.40000000596046448 0.160008043050766 -0.5314103364944458 316 -463 0.7342948317527771 1 1.5 1.4990271329879761
191304 347 -458 0.40000000596046448 0.23248554766178131 -0.52938616275787354 316 -463 0.73530691862106323 1 1.5 1.4991518259048462
191324 199 -504 0.40000000596046448 0.19345919787883759 -0.5262686014175415 317 -462 0.73686569929122925 1 1.5 1.4990075826644897
191344 301 -512 0.40000000596046448 0.11094633489847183 -0.52315235137939453 317 -462 0.73842382431030273 1 1.5 1.4988622665405273
191364 414 -497 0.40000000596046448 0.16781331598758698 -0.51910436153411865 318 -462 0.74044781923294067 1 1.5 1.4991073608398438
191384 302 -458 0.40000000596046448 0.23081299662590027 -0.51598954200744629 318 -461 0.74200522899627686 1 1.5 1.4989588260650635
191404 208 -431 0.40000000596046448 0.16837082803249359 -0.51287555694580078 319 -461 0.74356222152709961 1 1.5 1.4988099336624146
191424 342 -420 0.40000000596046448 0.11596401780843735 -0.50976252555847168 319 -461 0.74511873722076416 1 1.5 1.4986588954925537
191444 419 -434 0.40000000596046448 0.19067160785198212 -0.50680625438690186 320 -460 0.74659687280654907 1 1.5 1.4991692304611206
191464 292 -499 0.40000000596046448 0.23360058665275574 -0.50369358062744141 320 -460 0.7481532096862793 1 1.5 1.4990166425704956
191484 206 -510 0.40000000596046448 0.16279564797878265 -0.50058257579803467 321 -460 0.74970871210098267 1 1.5 1.4988620281219482
191504 376 -468 0.40000000596046448 0.11484897136688232 -0.49747228622436523 322 -459 0.75126385688781738 1 1.5 1.4987071752548218
191524 403 -439 0.40000000596046448 0.20962727069854736 -0.49342799186706543 322 -459 0.75328600406646729 1 1.5 1.4989396333694458
191544 231 -410 0.40000000596046448 0.22468027472496033 -0.49031925201416016 323 -458 0.75484037399291992 1 1.5 1.4987820386886597
191564 290 -443 0.40000000596046448 0.12878695130348206 -0.4882969856262207 323 -458 0.75585150718688965 1 1.5 1.4988962411880493
191584 418 -497 0.40000000596046448 0.16168060898780823 -0.4842534065246582 324 -458 0.7578732967376709 1 1.5 1.4991250038146973
191604 330 -503 0.40000000596046448 0.23304305970668793 -0.48114633560180664 324 -457 0.75942683219909668 1 1.5 1.4989637136459351
191624 201 -478 0.40000000596046448 0.18398135900497437 -0.47804033756256104 325 -457 0.76097983121871948 1 1.5 1.4988007545471191
191644 368 -428 0.40000000596046448 0.11206137388944626 -0.47493541240692139 325 -457 0.76253229379653931 1 1.5 1.498637318611145
191664 394 -418 0.40000000596046448 0.20516708493232727 -0.4708935022354126 326 -456 0.7645532488822937 1 1.5 1.49885892868042
191684 244 -431 0.40000000596046448 0.219662606716156 -0.46779012680053711 327 -456 0.76610493659973145 1 1.5 1.4986922740936279
191704 313 -466 0.40000000596046448 0.13603471219539642 -0.46576941013336182 327 -456 0.76711529493331909 1 1.5 1.4988021850585938
191724 417 -506 0.40000000596046448 0.17450352013111115 -0.46172785758972168 328 -455 0.76913607120513916 1 1.5 1.4990195035934448
191744 307 -482 0.40000000596046448 0.23248554766178131 -0.4586261510848999 328 -455 0.77068692445755 1 1.5 1.4988498687744141
191764 232 -438 0.40000000596046448 0.17115843296051025 -0.45552551746368408 329 -455 0.772237241268158 1 1.5 1.49867844581604
191784 404 -410 0.40000000596046448 0.12934447824954987 -0.45242619514465332 329 -454 0.77378690242767334 1 1.5 1.498507022857666
191804 351 -432 0.40000000596046448 0.22523778676986694 -0.44838666915893555 330 -454 0.77580666542053223 1 1.5 1.4987174272537231
191824 222 -505 0.40000000596046448 0.19568929076194763 -0.44636678695678711 330 -454 0.77681660652160645 1 1.5 1.4988224506378174
191844 367 -505 0.40000000596046448 0.12376929074525833 -0.44326877593994141 331 -453 0.7783656120300293 1 1.5 1.4986468553543091
191864 415 -460 0.40000000596046448 0.20460957288742065 -0.43922984600067139 331 -453 0.78038507699966431 1 1.5 1.4988534450531006
191884 235 -417 0.40000000596046448 0.23137052357196808 -0.4361339807510376 332 -453 0.7819330096244812 1 1.5 1.4986753463745117
191904 337 -395 0.40000000596046448 0.13101702928543091 -0.43303835391998291 332 -452 0.78348082304000854 1 1.5 1.4984960556030273
191924 429 -468 0.40000000596046448 0.18788400292396545 -0.43007636070251465 333 -452 0.78496181964874268 1 1.5 1.4989789724349976
191944 227 -504 0.40000000596046448 0.23917576670646667 -0.42698156833648682 333 -451 0.78650921583175659 1 1.5 1.498798131942749
191964 331 -474 0.40000000596046448 0.1265568733215332 -0.42388808727264404 334 -451 0.788055956363678 1 1.5 1.4986149072647095
191984 423 -424 0.40000000596046448 0.18453890085220337 -0.41985118389129639 335 -451 0.79007440805435181 1 1.5 1.4988127946853638
192004 254 -396 0.40000000596046448 0.23583066463470459 -0.41675925254821777 335 -450 0.79162037372589111 1 1.5 1.4986268281936646
192024 313 -463 0.40000000596046448 0.14160990715026855 -0.41474103927612305 335 -450 0.79262948036193848 1 1.5 1.498724102973938
192044 435 -505 0.40000000596046448 0.17450352013111115 -0.41070473194122314 336 -450 0.79464763402938843 1 1.5 1.4989173412322998
192064 263 -491 0.40000000596046448 0.24252091348171234 -0.407615065574646 337 -449 0.796192467212677 1 1.5 1.4987285137176514
192084 305 -427 0.40000000596046448 0.14662757515907288 -0.40452563762664795 337 -449 0.797737181186676 1 1.5 1.498538613319397
192104 428 -389 0.40000000596046448 0.17004339396953583 -0.40048980712890625 338 -448 0.79975509643554688 1 1.5 1.498726487159729
192124 248 -442 0.40000000596046448 0.23861825466156006 -0.39847218990325928 338 -448 0.80076390504837036 1 1.5 1.4988201856613159
192144 328 -500 0.40000000596046448 0.13826479017734528 -0.3953850269317627 339 -448 0.80230748653411865 1 1.5 1.4986271858215332
192164 417 -481 0.40000000596046448 0.18286633491516113 -0.39135074615478516 339 -447 0.80432462692260742 1 1.5 1.498810887336731
192184 242 -426 0.40000000596046448 0.23248554766178131 -0.38826513290405273 340 -447 0.80586743354797363 1 1.5 1.4986144304275513
192204 353 -390 0.40000000596046448 0.134919673204422 -0.38518011569976807 340 -447 0.807409942150116 1 1.5 1.4984177350997925
192224 422 -457 0.40000000596046448 0.19680431485176086 -0.38221406936645508 341 -446 0.80889296531677246 1 1.5 1.4988845586776733
192244 248 -508 0.40000000596046448 0.23527315258979797 -0.37913012504577637 341 -446 0.81043493747711182 1 1.5 1.4986854791641235
192264 380 -467 0.40000000596046448 0.13826479017734528 -0.37604773044586182 342 -446 0.81197613477706909 1 1.5 1.4984849691390991
192284 381 -417 0.40000000596046448 0.21185733377933502 -0.37201488018035889 342 -445 0.81399255990982056 1 1.5 1.498659610748291
192304 243 -383 0.40000000596046448 0.21241487562656403 -0.36893355846405029 343 -445 0.81553322076797485 1 1.5 1.4984562397003174
192324 418 -462 0.40000000596046448 0.13547718524932861 -0.36691725254058838 343 -445 0.81654137372970581 1 1.5 1.4985426664352417
192344 316 -499 0.40000000596046448 0.23304305970668793 -0.3628852367401123 344 -444 0.81855738162994385 1 1.5 1.4987128973007202
192364 296 -449 0.40000000596046448 0.17617610096931458 -0.35980534553527832 344 -444 0.82009732723236084 1 1.5 1.4985065460205078
192384 429 -406 0.40000000596046448 0.16502571105957031 -0.3557744026184082 345 -443 0.8221127986907959 1 1.5 1.498673677444458
192404 277 -411 0.40000000596046448 0.23917576670646667 -0.35269606113433838 346 -443 0.82365196943283081 1 1.5 1.4984647035598755
192424 352 -495 0.40000000596046448 0.15443284809589386 -0.35068058967590332 346 -443 0.82465970516204834 1 1.5 1.4985462427139282
192444 408 -478 0.40000000596046448 0.19624678790569305 -0.34665024280548096 347 -442 0.82667487859725952 1 1.5 1.4987088441848755
192464 253 -421 0.40000000596046448 0.227467879652977 -0.34357404708862305 347 -442 0.82821297645568848 1 1.5 1.4984966516494751
192484 410 -400 0.40000000596046448 0.14105238020420074 -0.34049880504608154 348 -442 0.82975059747695923 1 1.5 1.4982832670211792
192504 332 -450 0.40000000596046448 0.22858291864395142 -0.33752846717834473 348 -441 0.83123576641082764 1 1.5 1.4987349510192871
192524 293 -488 0.40000000596046448 0.18509641289710999 -0.33445429801940918 349 -441 0.83277285099029541 1 1.5 1.4985195398330688
192544 438 -433 0.40000000596046448 0.16335316002368927 -0.33042514324188232 349 -440 0.83478742837905884 1 1.5 1.4986743927001953
192564 250 -402 0.40000000596046448 0.24419346451759338 -0.32735252380371094 350 -440 0.83632373809814453 1 1.5 1.4984562397003174
192584 374 -444 0.40000000596046448 0.13937981426715851 -0.32428073883056641 350 -440 0.8378596305847168 1 1.5 1.4982364177703857
192604 380 -489 0.40000000596046448 0.20851221680641174 -0.32130825519561768 351 -439 0.83934587240219116 1 1.5 1.498682975769043
192624 281 -448 0.40000000596046448 0.21185733377933502 -0.3182380199432373 351 -439 0.84088099002838135 1 1.5 1.4984616041183472
192644 432 -387 0.40000000596046448 0.15666292607784271 -0.31516790390014648 352 -439 0.84241604804992676 1 1.5 1.4982388019561768
192664 289 -414 0.40000000596046448 0.24084833264350891 -0.31114041805267334 352 -438 0.84442979097366333 1 1.5 1.4983843564987183
192684 375 -490 0.40000000596046448 0.16112308204174042 -0.30912649631500244 353 -438 0.84543675184249878 1 1.5 1.498456597328186
192704 392 -463 0.40000000596046448 0.20906972885131836 -0.3050987720489502 353 -437 0.8474506139755249 1 1.5 1.498599648475647
192724 286 -403 0.40000000596046448 0.21854756772518158 -0.3020317554473877 354 -437 0.84898412227630615 1 1.5 1.4983721971511841
192744 439 -394 0.40000000596046448 0.15945051610469818 -0.29896485805511475 354 -437 0.85051757097244263 1 1.5 1.4981435537338257
192764 284 -488 0.40000000596046448 0.2447509765625 -0.29599094390869141 355 -436 0.8520045280456543 1 1.5 1.4985815286636353
192784 371 -466 0.40000000596046448 0.15833547711372375 -0.29292500019073486 355 -436 0.85353749990463257 1 1.5 1.4983506202697754
192804 383 -407 0.40000000596046448 0.2068396657705307 -0.288898229598999 356 -435 0.85555088520050049 1 1.5 1.4984860420227051
192824 292 -406 0.40000000596046448 0.21352989971637726 -0.2858349084854126 356 -435 0.8570825457572937 1 1.5 1.4982526302337646
192844 435 -472 0.40000000596046448 0.16279564797878265 -0.28382194042205811 357 -435 0.858089029788971 1 1.5 1.4983187913894653
192864 261 -462 0.40000000596046448 0.24252091348171234 -0.27979588508605957 357 -434 0.86010205745697021 1 1.5 1.4984501600265503
192884 411 -388 0.40000000596046448 0.14551255106925964 -0.2767336368560791 358 -434 0.86163318157196045 1 1.5 1.4982136487960815
192904 315 -420 0.40000000596046448 0.22914043068885803 -0.27270889282226563 358 -434 0.86364555358886719 1 1.5 1.49834144115448
192924 343 -497 0.40000000596046448 0.17561858892440796 -0.27069592475891113 359 -433 0.86465203762054443 1 1.5 1.498404860496521
192944 406 -448 0.40000000596046448 0.19122911989688873 -0.26667129993438721 359 -433 0.8666643500328064 1 1.5 1.4985296726226807
192964 288 -394 0.40000000596046448 0.22635282576084137 -0.26361083984375 360 -432 0.868194580078125 1 1.5 1.4982879161834717
192984 438 -402 0.40000000596046448 0.16056555509567261 -0.26055228710174561 360 -432 0.8697238564491272 1 1.5 1.4980456829071045
193004 284 -484 0.40000000596046448 0.24419346451759338 -0.25757408142089844 361 -432 0.87121295928955078 1 1.5 1.4984698295593262
193024 412 -421 0.40000000596046448 0.15833547711372375 -0.25451672077178955 361 -431 0.87274163961410522 1 1.5 1.4982253313064575
193044 333 -386 0.40000000596046448 0.22969794273376465 -0.25049281120300293 362 -431 0.87475359439849854 1 1.5 1.4983426332473755
193064 351 -462 0.40000000596046448 0.1856539398431778 -0.24848091602325439 362 -431 0.8757595419883728 1 1.5 1.4984008073806763
193084 415 -476 0.40000000596046448 0.19568929076194763 -0.24445664882659912 363 -430 0.87777167558670044 1 1.5 1.4985153675079346
193104 311 -410 0.40000000596046448 0.23137052357196808 -0.24140119552612305 363 -430 0.87929940223693848 1 1.5 1.4982661008834839
193124 436 -372 0.40000000596046448 0.17338849604129791 -0.23737823963165283 364 -429 0.88131088018417358 1 1.5 1.4983773231506348
193144 283 -480 0.40000000596046448 0.24307839572429657 -0.23536646366119385 364 -429 0.88231676816940308 1 1.5 1.4984323978424072
193164 437 -449 0.40000000596046448 0.15777796506881714 -0.23231279850006104 365 -429 0.88384360074996948 1 1.5 1.4981797933578491
193184 301 -395 0.40000000596046448 0.24363593757152557 -0.22829031944274902 365 -428 0.88585484027862549 1 1.5 1.4982864856719971
193204 399 -445 0.40000000596046448 0.16781331598758698 -0.22523832321166992 366 -428 0.887380838394165 1 1.5 1.4980318546295166
193224 347 -485 0.40000000596046448 0.22245021164417267 -0.22225594520568848 366 -427 0.88887202739715576 1 1.5 1.4984439611434937
193244 362 -416 0.40000000596046448 0.19345919787883759 -0.21920490264892578 367 -427 0.89039754867553711 1 1.5 1.4981867074966431
193264 391 -360 0.40000000596046448 0.20182199776172638 -0.21518301963806152 367 -426 0.89240849018096924 1 1.5 1.4982877969741821
193284 318 -467 0.40000000596046448 0.21799005568027496 -0.21317183971405029 367 -426 0.89341408014297485 1 1.5 1.4983370304107666
193304 430 -451 0.40000000596046448 0.17729112505912781 -0.20914983749389648 368 -426 0.89542508125305176 1 1.5 1.4984354972839355
193324 296 -387 0.40000000596046448 0.23973330855369568 -0.20610129833221436 369 -425 0.89694935083389282 1 1.5 1.4981729984283447
193344 444 -434 0.40000000596046448 0.16502571105957031 -0.20305371284484863 369 -425 0.89847314357757568 1 1.5 1.4979100227355957
193364 280 -477 0.40000000596046448 0.24753858149051666 -0.20006918907165527 369 -425 0.89996540546417236 1 1.5 1.4983147382736206
193384 441 -399 0.40000000596046448 0.1561053991317749 -0.19702231884002686 370 -424 0.90148884057998657 1 1.5 1.4980494976043701
193404 280 -370 0.40000000596046448 0.24586600065231323 -0.19300198554992676 371 -424 0.90349900722503662 1 1.5 1.4981402158737183
193424 434 -476 0.40000000596046448 0.1561053991317749 -0.19099140167236328 371 -423 0.90450429916381836 1 1.5 1.4981845617294312
193444 295 -422 0.40000000596046448 0.24196337163448334 -0.18697059154510498 371 -423 0.90651470422744751 1 1.5 1.4982728958129883
193464 414 -383 0.40000000596046448 0.1644681841135025 -0.18392574787139893 372 -423 0.90803712606430054 1 1.5 1.4980026483535767
193484 302 -468 0.40000000596046448 0.23081299662590027 -0.18093907833099365 372 -422 0.90953046083450317 1 1.5 1.4984006881713867
193504 404 -453 0.40000000596046448 0.16837082803249359 -0.17789554595947266 373 -422 0.91105222702026367 1 1.5 1.4981286525726318
193524 321 -374 0.40000000596046448 0.22523778676986694 -0.17387604713439941 373 -421 0.91306197643280029 1 1.5 1.4982103109359741
193544 387 -404 0.40000000596046448 0.17896369099617004 -0.17083430290222168 374 -421 0.91458284854888916 1 1.5 1.4979358911514282
193564 336 -471 0.40000000596046448 0.21575996279716492 -0.16784524917602539 374 -421 0.9160773754119873 1 1.5 1.4983294010162354
193584 387 -382 0.40000000596046448 0.18732647597789764 -0.16480433940887451 375 -420 0.91759783029556274 1 1.5 1.4980525970458984
193604 356 -407 0.40000000596046448 0.21575996279716492 -0.16078507900238037 375 -420 0.91960746049880981 1 1.5 1.4981276988983154
193624 380 -477 0.40000000596046448 0.1984768807888031 -0.15877556800842285 376 -419 0.92061221599578857 1 1.5 1.4981648921966553
193644 352 -398 0.40000000596046448 0.21185733377933502 -0.15475583076477051 376 -419 0.92262208461761475 1 1.5 1.4982377290725708
193664 376 -384 0.40000000596046448 0.19624678790569305 -0.15171730518341064 377 -419 0.92414134740829468 1 1.5 1.4979569911956787
193684 369 -470 0.40000000596046448 0.20962727069854736 -0.14872562885284424 377 -418 0.92563718557357788 1 1.5 1.4983433485031128
193704 374 -413 0.40000000596046448 0.20572462677955627 -0.14568889141082764 378 -418 0.92715555429458618 1 1.5 1.4980605840682983
193724 358 -360 0.40000000596046448 0.20851221680641174 -0.1416698694229126 378 -417 0.9291650652885437 1 1.5 1.4981272220611572
193744 389 -474 0.40000000596046448 0.19959190487861633 -0.13966059684753418 378 -417 0.93016970157623291 1 1.5 1.4981597661972046
193764 363 -411 0.40000000596046448 0.21687500178813934 -0.13564109802246094 379 -416 0.93217945098876953 1 1.5 1.4982237815856934
193784 381 -374 0.40000000596046448 0.20237948000431061 -0.1326068639755249 380 -416 0.93369656801223755 1 1.5 1.4979349374771118
193804 353 -478 0.40000000596046448 0.21241487562656403 -0.12961280345916748 380 -416 0.93519359827041626 1 1.5 1.4983160495758057
193824 394 -421 0.40000000596046448 0.19680431485176086 -0.1265794038772583 380 -415 0.93671029806137085 1 1.5 1.4980251789093018
193844 339 -372 0.40000000596046448 0.219662606716156 -0.12256085872650146 381 -415 0.93871957063674927 1 1.5 1.4980829954147339
193864 399 -458 0.40000000596046448 0.18899904191493988 -0.12055158615112305 381 -414 0.93972420692443848 1 1.5 1.498111367225647
